#plot,ctr
#x,y,sp,age,mysize,tag,sprout
20.05654453,17.30059215,2,0,1.91,238,30
20.07653891,17.42113556,2,0,2.705634033,239,30
20.25568094,17.68407097,2,0,0.89,240,30
30.57208927,10.47759735,1,0,16.20197321,241,0
33.98359458,11.57837442,1,0,13.01887434,242,0
33.52962457,13.22601019,1,0,23.7777485,243,0
31.92634466,14.49373892,1,0,20.08535382,244,0
33.77532697,13.8896074,1,0,18.33464944,245,0
36.71735068,14.38800791,1,0,28.17042493,246,0
36.74044545,13.20315534,2,0,4.424507418,247,31
36.94094105,13.13473417,2,0,3.596901714,248,31
36.69155563,13.45001389,2,0,3.724225668,249,31
37.12422529,13.64136236,2,0,2.673803044,250,31
37.31637428,13.58727654,2,0,4.933803236,251,31
37.13042308,13.6335146,2,0,5.76140894,252,31
38.67440598,14.44661675,1,0,17.8890156,253,0
36.59533789,19.5088525,1,0,30.04845326,254,0
38.224494,19.76997843,1,0,22.0907061,255,0
30.83068679,19.07379167,2,0,9.358310654,256,32
31.18478528,19.12842207,2,0,15.62901541,257,32
31.25265238,18.90136561,2,0,3.978873577,258,32
31.23488817,18.98194381,2,0,2.514648101,259,32
31.65791449,2.799304944,2,0,0.36,261,33
31.90895562,3.610078182,2,0,6.620845633,262,33
34.36646102,3.357158848,1,0,24.66901618,263,0
34.98567263,3.960213493,1,0,12.50957853,264,0
34.03811986,5.032748732,1,0,24.82817112,265,0
34.33780893,5.901257226,1,0,22.75915686,266,0
37.01102937,3.648114092,1,0,15.59718442,267,0
38.79142605,2.101933844,1,0,7.957747155,268,0
39.52922439,5.283436598,1,0,9.867606472,269,0
39.92582727,5.750647296,1,0,16.58394507,270,0
31.81286086,7.605912973,1,0,9.135493733,271,0
32.57454954,8.69069274,1,0,12.92338138,272,0
30.12786718,9.257710604,1,0,26.76986143,273,0
23.21297625,3.285669533,1,0,26.0059177,274,0
25.39906682,3.098170506,1,0,30.39859413,275,0
29.14590774,1.93903969,1,0,21.58141028,276,0
20.68568407,6.070458013,1,0,11.10901503,277,0
21.37464733,5.768423695,1,0,18.78028328,278,0
26.89128058,6.90123004,1,0,21.96338215,279,0
28.99315637,9.461675537,1,0,22.88648082,280,0
22.74820683,8.581644416,1,0,28.32957987,281,0
40.72006466,1.600809153,1,0,16.07464925,282,0
42.73040866,1.340250087,2,0,3.883380611,283,34
44.22026646,2.09614328,2,0,2.260000192,284,35
44.43117316,3.124165183,1,0,23.2047907,285,0
42.25376876,6.671197455,1,0,10.94986008,286,0
43.03593033,5.790578779,1,0,14.8332407,287,0
45.18372252,5.445988491,2,0,3.278591828,288,36
45.11670472,5.311403959,2,0,3.246760839,289,36
46.59861355,5.08154504,1,0,22.21803006,290,0
48.81306696,9.089258124,1,0,10.69521218,291,0
52.83912658,6.269888912,1,0,25.178312,292,0
55.30230766,6.719469491,1,0,23.58676257,293,0
54.60962413,8.670420048,1,0,29.9211293,294,0
57.08162848,9.015079499,1,0,21.58141028,295,0
58.40833684,5.851502124,1,0,10.12225438,296,0
59.61928608,5.362197298,1,0,35.93718615,297,0
58.57815898,11.12314988,1,0,17.41155077,298,0
57.93043712,12.96822857,1,0,16.2338042,299,0
54.96028895,11.23567387,2,0,1.32,300,37
53.73479672,9.53160815,2,0,6.68450761,301,38
53.81732526,9.587188991,2,0,7.957747155,302,38
51.42521329,9.780967129,2,0,6.46169069,303,39
51.42490599,10.03053348,2,0,4.488169395,304,39
51.40810554,10.15092646,2,0,0.89,305,39
51.50403557,10.22651094,2,0,1.82,306,39
53.26280314,14.24589029,1,0,22.05887511,307,0
54.936054,15.58243835,1,0,17.57070572,308,0
55.10126121,19.88883207,1,0,30.30310116,310,0
49.05223596,10.28012025,2,0,4.679155327,311,40
48.00592514,11.57042301,1,0,25.94225572,312,0
47.29626005,9.565030363,2,0,0.87,313,41
43.36664281,9.727029222,1,0,15.97915629,314,0
42.46137078,14.63790294,1,0,27.53380515,315,0
0.0,0.0,1,0,17.72986066,316,0
44.92399052,13.90889679,1,0,27.1200023,317,0
46.48866268,13.98436505,1,0,24.76450915,318,0
47.84499588,17.12667878,2,0,1.34,319,42
47.90814801,17.25279863,2,0,5.029296202,320,42
47.83184385,17.41357857,2,0,7.161972439,321,42
47.80115365,17.56242997,2,0,2.291831181,322,42
48.96116057,19.16998549,1,0,26.32422759,323,0
46.85313667,18.43233146,1,0,27.08817131,324,0
44.28159432,19.39615976,2,0,2.864788976,325,43
41.98332881,21.73480812,1,0,12.35042358,326,0
43.93244754,20.28046017,2,0,4.61549335,327,43
45.71223406,21.09938367,1,0,17.18873385,328,0
45.00235043,23.27001643,1,0,17.44338176,329,0
46.79116826,24.72944648,1,0,16.39295914,330,0
44.91911042,26.49485715,1,0,23.33211466,331,0
44.18597937,27.81577581,1,0,12.19126864,333,0
42.07746644,24.93668822,2,0,7.034648485,334,44
41.48649521,24.85692706,2,0,3.278591828,335,44
41.99849163,25.02611145,2,0,0.73,336,44
41.97047422,25.00003002,2,0,1.65,337,44
41.80943908,24.94226602,2,0,0.77,338,44
41.88773344,24.88706458,2,0,1.71,339,44
41.55420395,24.839164,2,0,1.33,340,44
41.38976844,24.88230285,2,0,1.2,341,44
41.48978742,25.90736237,2,0,0.84,342,45
41.33442637,25.81367879,2,0,2.100845249,343,44
41.59433748,26.19418979,2,0,1.09,344,45
41.75545811,26.1399667,1,0,12.73239545,346,0
46.98069088,28.88117053,1,0,26.73803044,347,0
48.13468204,27.76444651,1,0,10.9180291,348,0
50.94781528,23.67571105,1,0,22.24986104,349,0
50.24990056,24.25971371,2,0,5.347606088,350,46
51.22113068,27.36634601,1,0,10.47239526,352,0
50.92945859,29.79529369,1,0,6.620845633,353,0
52.89791029,29.22225145,1,0,27.37465021,354,0
58.06893086,28.29827524,1,0,21.51774831,355,0
54.34095821,23.45429386,2,0,1.15,356,47
55.52468266,30.14690272,1,0,20.34000173,357,0
57.65267701,31.04328641,1,0,15.05605762,358,0
58.18935796,32.88338757,1,0,22.85464983,359,0
58.90482336,35.66175559,1,0,26.70619945,360,0
55.24274298,36.06023056,1,0,25.62394584,361,0
54.12637942,35.87845966,1,0,10.12225438,362,0
49.09484622,31.69434569,1,0,14.41943784,363,0
48.30982514,31.48790284,1,0,15.50169146,364,0
47.65908721,32.86898487,1,0,30.04845326,365,0
46.99462976,33.56187469,1,0,8.721690881,366,0
46.16801231,31.56533686,2,0,4.551831372,367,48
46.07217627,31.48121188,2,0,7.161972439,368,48
45.8706027,31.3603271,2,0,2.355493158,369,48
43.72842713,33.60514669,1,0,16.61577606,370,0
41.1644353,32.32564816,1,0,7.766761223,371,0
42.83335453,35.45691701,1,0,21.89972017,372,0
41.3718795,38.890051,1,0,15.75633937,373,0
42.97025744,41.07107673,1,0,25.52845287,374,0
41.42147761,42.17811395,2,0,9.45380362,376,49
43.89162982,45.45955758,2,0,2.47,377,50
43.99575369,45.33807417,2,0,1.87,378,50
43.99146281,45.76436255,2,0,3.947042589,379,50
45.32810974,45.80719108,1,0,29.0935236,380,0
40.21012251,48.31303571,2,0,5.156620156,381,51
40.10706909,48.14308422,2,0,0.92,382,51
41.21848424,49.05824836,1,0,18.93943823,383,0
51.82066451,43.40010826,2,0,7.384789359,384,52
52.08192628,43.63370528,2,0,5.252113122,385,52
54.81910557,42.76340323,1,0,25.81493177,386,0
56.70512746,42.45833474,2,0,4.551831372,387,53
56.641903,40.5170266,1,0,19.76704393,388,0
57.68435541,43.11920134,1,0,21.74056523,389,0
59.24344693,42.67898727,1,0,15.05605762,390,0
56.66615475,44.38516467,2,0,2.01,392,54
56.64079023,44.11067833,2,0,3.69239468,393,54
56.6127641,43.9886247,2,0,2.09,394,54
56.50970959,44.3043637,2,0,1.19,395,54
56.71268481,44.48547746,2,0,0.7,397,54
55.38592072,45.65191164,1,0,14.99239564,398,0
53.72220849,47.11253852,1,0,24.44619926,399,0
50.58367272,49.73697816,2,0,4.424507418,400,55
66.53471108,0.374789734,2,0,4.424507418,402,56
66.99738226,3.127279528,1,0,27.75662208,406,0
65.23797052,5.401361588,1,0,26.92901637,407,0
61.73398257,6.440090477,1,0,26.76986143,408,0
61.11679501,6.661022757,1,0,7.31,409,0
60.68791657,9.054113058,1,0,22.18619907,410,0
68.36649351,9.652787476,2,0,4.710986316,411,57
68.51609582,9.627269032,2,0,2.59,412,57
69.87801542,5.341596866,1,0,13.973804,413,0
71.09286863,0.83492836,1,0,13.91014203,414,0
73.47826153,3.67306577,1,0,20.18084678,415,0
71.37005083,-1.841003366,1,0,12.19126864,416,0
77.95397543,0.487152117,1,0,23.7777485,417,0
77.76586343,3.007585164,1,0,15.02422663,418,0
70.52641215,5.450352734,2,0,3.119436885,419,58
70.33965363,5.482751345,2,0,1.61,420,58
70.4092017,5.588939587,2,0,1.9,421,58
70.35144694,5.814729991,1,0,21.32676237,422,0
74.28673559,7.862712475,1,0,17.02957891,423,0
76.29927055,11.33895129,2,0,12.25493062,425,59
76.43705143,11.78515235,2,0,7.416620348,426,59
76.53608144,11.47296957,2,0,1.6,427,59
74.83573739,12.26522492,2,0,2.59,428,60
71.45795566,11.39812921,1,0,15.6608464,429,0
74.30874966,17.05886509,1,0,19.73521294,431,0
80.09366675,12.85621979,1,0,11.65014183,432,0
78.30769033,16.72743498,1,0,25.91042474,433,0
74.55172368,18.41823684,2,0,5.283944111,434,61
74.70785919,18.3893064,2,0,5.029296202,435,61
74.62978817,18.28403051,2,0,1.38,436,61
74.68750831,18.25150688,2,0,1.28,437,61
74.77650853,18.44245025,2,0,0.97,438,61
74.77650853,18.44245025,2,0,0.92,439,61
69.89200171,18.83934027,2,0,6.302535746,440,62
70.45039488,19.20899259,1,0,31.28986181,441,0
68.63994171,10.55780055,1,0,14.35577587,442,0
