#plot,int,,,,,
#x,y,sp,age,size,tag,sprout
27.73127914,-18.75119354,2,0,4.106197532,561,44
27.81697373,-18.81904025,2,0,11.4591559,562,44
27.6463105,-18.9754808,2,0,3.501408748,563,44
27.71103186,-18.92845798,2,0,0.84,564,44
28.0854725,-18.59302825,2,0,0.9,565,44
16.298395,-11.76355535,2,0,4.074366543,573,45
16.06781081,-11.9378174,2,0,14.22845191,574,45
16.11788385,-12.2812712,2,0,11.20450799,575,45
7.835684912,-16.8838174,2,0,7.098310462,581,46
9.017358671,-23.07140553,2,0,16.45662112,608,47
9.309286329,-23.14797658,2,0,1.27,609,47
9.233176996,-22.94443674,2,0,3.69239468,610,47
9.39442026,-23.02568493,2,0,4.074366543,611,47
24.93435111,-25.74585079,2,0,5.156620156,641,48
24.62561928,-25.80380323,2,0,2.09,642,48
24.49189117,-26.07459769,2,0,6.398028712,643,48
24.42614205,-26.1903964,2,0,10.28140932,644,48
24.41693766,-26.42257853,2,0,2.94,645,48
24.63112533,-26.19799845,2,0,16.61577606,646,48
24.97833919,-25.9423331,2,0,9.549296586,647,48
24.93112499,-26.2150548,2,0,3.13,648,48
42.08674623,-25.30571065,2,0,5.029296202,676,49
42.26849134,-25.48796139,2,0,7.034648485,677,49
42.37470344,-25.66558158,2,0,13.20986028,678,49
42.60077101,-25.45284054,2,0,2.26,679,49
42.78127029,-25.66387938,2,0,1.54,680,49
42.7131439,-25.76693784,2,0,6.175211792,681,49
42.67368908,-25.82924568,2,0,1.38,682,49
42.33145432,-26.01445213,2,0,1.4,684,49
42.30707959,-26.10928736,2,0,3.41,685,49
42.24298137,-25.94487234,2,0,7.352958371,686,49
42.24127772,-25.78642547,2,0,6.175211792,687,49
42.05952616,-25.72628403,2,0,6.46169069,688,49
41.91320767,-25.70785274,2,0,3.947042589,689,49
41.85997064,-25.65691581,2,0,3.023943919,690,49
41.97232587,-25.58278724,2,0,6.175211792,691,49
42.04681843,-25.5409174,2,0,3.437746771,692,49
48.04309741,-23.90105574,2,0,16.2338042,696,50
47.82517515,-23.7238731,2,0,5.474930042,697,50
48.05349078,-23.80446722,2,0,11.68197282,698,50
48.14767037,-23.5933355,2,0,6.207042781,699,50
48.26885109,-23.65047667,2,0,0.79,700,50
50.21513971,-27.43772321,2,0,3.61,701,51
50.12276438,-27.68413651,2,0,9.45380362,702,51
50.27736686,-27.78375186,2,0,5.793239929,703,51
50.18911449,-27.79033093,2,0,8.849014836,704,51
49.93819227,-27.77357633,2,0,4.647324338,706,51
45.38290146,-40.85256783,2,0,2.14,828,52
31.89674369,17.510168,2,0,10.98169107,1000,18
31.89674369,17.510168,2,0,5.697746963,1001,18
50.21513971,-27.43772321,2,0,4.169859509,2001,51
50.21513971,-27.43772321,2,0,14.2602829,2002,51
50.21513971,-27.43772321,2,0,7.957747155,2003,51
50.21513971,-27.43772321,2,0,3.119436885,2004,51
50.21513971,-27.43772321,2,0,3.947042589,2005,51
50.21513971,-27.43772321,2,0,13.20986028,2006,51
50.21513971,-27.43772321,2,0,4.583662361,2007,51
50.21513971,-27.43772321,2,0,12.22309963,2008,51
50.21513971,-27.43772321,2,0,3.183098862,2009,51
50.21513971,-27.43772321,2,0,1.57,2010,51
42.09,-25.31,2,0,1.97,4782,49
17.0620223,15.73914985,3,0,1.7,106,0
18.06974471,14.41805618,3,0,0.61,107,0
26.43986096,0.882151221,3,0,25.46479089,116,0
27.83420218,1.017485213,3,0,19.576058,117,0
26.52855826,4.760706567,3,0,0.85,120,0
23.97564944,3.162374354,3,0,10.3450713,121,0
22.47951462,3.634832496,3,0,11.96845172,122,0
30.92838751,8.027698705,3,0,8.116902098,127,0
31.28578707,8.199604269,3,0,11.17267701,128,0
27.06222387,8.97448572,3,0,4.679155327,132,0
26.9097031,14.48649381,3,0,2.12,159,0
27.9193464,12.97397212,3,0,11.65014183,160,0
29.62009359,21.08611953,3,0,1.34,162,0
26.37392393,20.92099772,3,0,0.63,163,0
25.67749682,20.35854879,3,0,1.08,164,0
24.17454344,27.52953181,3,0,0.4,167,0
33.93911007,24.00846752,3,0,1.36,209,0
34.09414976,24.03738005,3,0,0.46,210,0
33.59879754,14.8412447,3,0,0.5,231,0
39.47552325,13.7520436,3,0,0.34,239,0
32.51296487,8.126014402,3,0,0.75,254,0
32.36495678,6.713623757,3,0,10.12225438,255,0
34.14498464,6.625994983,3,0,2.801126998,256,0
33.45079767,6.101552429,3,0,9.390141642,257,0
34.51042732,5.862593187,3,0,6.780000576,258,0
49.22132512,2.289775429,3,0,1.08,275,0
49.0126044,2.64949921,3,0,1.55,276,0
42.95207784,10.55518239,3,0,1.63,279,0
44.44817578,11.04175148,3,0,2.25,280,0
31.68306491,-7.31370316,3,0,6.939155519,421,0
33.01996987,-9.352482182,3,0,7.034648485,428,0
35.33540445,-8.600554268,3,0,7.925916166,432,0
35.12221344,-6.189055468,3,0,10.3450713,433,0
39.40833443,-8.731169098,3,0,2.34,445,0
29.12789321,-30.17268547,3,0,0.5,472,0
44.62215428,-19.56138535,3,0,1,510,0
41.07704515,-13.61287611,3,0,1.47,513,0
39.72106283,-19.98610505,3,0,7.416620348,514,0
38.23758746,-18.66253439,3,0,0.28,515,0
38.61414754,-15.81719975,3,0,2.03,516,0
38.53306183,-15.79728319,3,0,0.45,517,0
35.24686032,-17.04681937,3,0,1.27,523,0
31.45198034,-13.40167017,3,0,14.92873366,526,0
26.14893077,-15.04137691,3,0,0.21,558,0
23.67380359,-16.86290104,3,0,0.41,568,0
22.92853553,-15.54685505,3,0,1.94,569,0
16.17530309,-17.61006412,3,0,0.96,572,0
25.6354927,-22.89977172,3,0,1.69,636,0
25.6354927,-22.89977172,3,0,1.69,637,0
25.89781877,-29.80657989,3,0,2.5,651,0
27.5309352,-29.41151523,3,0,0.57,654,0
28.0402132,-29.63265985,3,0,0.12,655,0
31.46522694,-21.37593968,3,0,6.270704758,660,0
33.74075539,-22.59022183,3,0,2.3,661,0
30.7873153,-27.24736053,3,0,1.15,668,0
34.48030917,-28.14965212,3,0,3.9152116,673,0
44.62337913,-27.13229856,3,0,0.9,695,0
28.61544734,-30.660465,3,0,1.38,714,0
27.70877406,-30.42109321,3,0,1.46,716,0
24.66289797,-31.71120156,3,0,2.21,718,0
21.72235995,-34.63067925,3,0,0.81,720,0
